timestamp,relative,rtt
1723489201.108173,0.9402248859405518,149.0
1723489201.132912,0.9649639129638672,160.0
1723489201.133283,0.9653348922729492,144.0
1723489201.142921,0.9749729633331299,144.0
1723489201.153791,0.9858429431915283,144.0
1723489201.167436,0.9994878768920898,139.0
1723489201.204411,1.0364630222320557,162.0
1723489201.204693,1.0367450714111328,149.0
1723489201.215,1.0470519065856934,144.0
1723489201.225625,1.0576770305633545,144.0
1723489201.230919,1.0629708766937256,139.0
1723489201.247059,1.079111099243164,142.0
1723489201.276269,1.108320951461792,157.0
1723489201.276408,1.1084599494934082,143.0
1723489201.292244,1.124295949935913,139.0
1723489201.318871,1.1509230136871338,151.0
1723489201.32443,1.1564819812774658,143.0
1723489201.348206,1.18025803565979,151.0
1723489201.358899,1.1909511089324951,144.0
1723489201.369537,1.2015891075134277,144.0
1723489201.380289,1.212341070175171,139.0
1723489201.420392,1.2524440288543701,162.0
1723489201.425634,1.257685899734497,153.0
1723489201.425845,1.257896900177002,139.0
1723489201.441424,1.2734758853912354,139.0
1723489201.457727,1.2897789478302002,141.0
1723489201.492289,1.324341058731079,157.0
1723489201.49243,1.3244819641113281,144.0
1723489201.503047,1.3350989818572998,144.0
1723489201.513468,1.34552001953125,144.0
1723489201.524389,1.3564410209655762,144.0
1723489201.540115,1.3721671104431152,143.0
1723489201.564422,1.3964738845825195,151.0
1723489201.569565,1.4016170501708984,143.0
1723489201.580337,1.4123890399932861,139.0
1723489201.596268,1.4283199310302734,139.0
1723489201.636288,1.4683399200439453,163.0
1723489201.636429,1.4684810638427734,147.0
1723489201.641474,1.4735260009765625,139.0
1723489201.663091,1.495142936706543,149.0
1723489201.668289,1.5003409385681152,144.0
1723489201.678939,1.510991096496582,142.0
1723489201.713603,1.5456550121307373,162.0
1723489201.718816,1.550868034362793,154.0
1723489201.724283,1.5563349723815918,144.0
1723489201.74018,1.5722320079803467,143.0
1723489201.780438,1.612489938735962,167.0
1723489201.780599,1.6126511096954346,149.0
1723489201.785843,1.6178948879241943,144.0
1723489201.796255,1.6283071041107178,139.0
1723489201.812266,1.6443181037902832,143.0
1723489201.823076,1.655128002166748,144.0
1723489201.852395,1.6844470500946045,159.0
1723489201.857661,1.6897130012512207,149.0
1723489201.863428,1.6954801082611084,144.0
1723489201.878974,1.7110259532928467,143.0
1723489201.900266,1.7323179244995117,142.0
1723489201.924533,1.756584882736206,151.0
1723489201.931081,1.7631330490112305,145.0
1723489201.945938,1.7779901027679443,149.0
1723489201.951154,1.7832059860229492,143.0
1723489201.967013,1.7990648746490479,144.0
1723489201.996359,1.8284111022949219,159.0
1723489201.996619,1.8286709785461426,144.0
1723489202.007192,1.8392438888549805,144.0
1723489202.022938,1.854990005493164,144.0
1723489202.033799,1.8658509254455566,140.0
1723489202.068336,1.9003880023956299,157.0
1723489202.073696,1.905747890472412,149.0
1723489202.084337,1.916388988494873,142.0
1723489202.105733,1.9377849102020264,143.0
1723489202.140362,1.9724140167236328,162.0
1723489202.140642,1.972693920135498,147.0
1723489202.151053,1.983104944229126,144.0
1723489202.161595,1.9936470985412598,140.0
1723489202.177595,2.0096468925476074,143.0
1723489202.188196,2.0202479362487793,139.0
1723489202.212826,2.0448780059814453,148.0
1723489202.222973,2.055025100708008,139.0
1723489202.244465,2.076517105102539,144.0
1723489202.260636,2.0926880836486816,139.0
1723489202.284591,2.116642951965332,147.0
1723489202.294885,2.126936912536621,144.0
1723489202.305711,2.137763023376465,144.0
1723489202.316228,2.148279905319214,139.0
1723489202.332146,2.1641979217529297,144.0
1723489202.356336,2.1883881092071533,155.0
1723489202.356483,2.18853497505188,143.0
1723489202.368526,2.200577974319458,145.0
1723489202.377715,2.2097671031951904,141.0
1723489202.404429,2.236480951309204,149.0
1723489202.428253,2.2603049278259277,157.0
1723489202.428387,2.260438919067383,143.0
1723489202.43878,2.270832061767578,144.0
1723489202.44952,2.281572103500366,143.0
1723489202.460152,2.292203903198242,144.0
1723489202.471052,2.3031039237976074,142.0
1723489202.501047,2.333098888397217,157.0
1723489202.50134,2.3333919048309326,144.0
1723489202.510825,2.34287691116333,142.0
1723489202.533088,2.365139961242676,144.0
1723489202.548185,2.380237102508545,144.0
1723489202.572323,2.4043750762939453,155.0
1723489202.577604,2.409656047821045,149.0
1723489202.582952,2.415004014968872,144.0
1723489202.593575,2.4256269931793213,144.0
1723489202.604515,2.4365670680999756,144.0
1723489202.614829,2.446881055831909,144.0
1723489202.6505,2.4825520515441895,160.0
1723489202.650636,2.4826879501342773,148.0
1723489202.662009,2.49406099319458,139.0
1723489202.676258,2.508310079574585,143.0
1723489202.697653,2.529705047607422,149.0
1723489202.716421,2.5484728813171387,155.0
1723489202.721527,2.553579092025757,149.0
1723489202.726789,2.5588409900665283,144.0
1723489202.737509,2.569561004638672,144.0
1723489202.748276,2.5803279876708984,143.0
1723489202.759588,2.591639995574951,144.0
1723489202.792736,2.6247880458831787,160.0
1723489202.793631,2.625683069229126,143.0
1723489202.804431,2.6364829540252686,142.0
1723489202.820293,2.6523449420928955,144.0
1723489202.830884,2.662935972213745,142.0
1723489202.860381,2.6924328804016113,151.0
1723489202.865631,2.697683095932007,144.0
1723489202.876424,2.7084760665893555,139.0
1723489202.892246,2.7242980003356934,144.0
1723489202.905491,2.7375431060791016,143.0
1723489202.93231,2.764362096786499,159.0
1723489202.932441,2.764492988586426,139.0
1723489202.948269,2.780320882797241,144.0
1723489202.958798,2.7908499240875244,141.0
1723489202.97498,2.8070321083068848,144.0
1723489203.004744,2.8367960453033447,159.0
1723489203.005014,2.8370659351348877,144.0
1723489203.015024,2.847075939178467,139.0
1723489203.036415,2.868467092514038,144.0
1723489203.04713,2.8791821002960205,141.0
1723489203.076431,2.9084830284118652,155.0
1723489203.081443,2.9134950637817383,149.0
1723489203.092329,2.9243810176849365,144.0
1723489203.103142,2.9351940155029297,144.0
1723489203.113476,2.945528030395508,141.0
1723489203.148262,2.980314016342163,160.0
1723489203.148403,2.980454921722412,143.0
1723489203.158911,2.9909629821777344,144.0
1723489203.16952,3.0015718936920166,141.0
1723489203.191015,3.023066997528076,144.0
1723489203.220344,3.052396059036255,159.0
1723489203.220617,3.052669048309326,144.0
1723489203.236378,3.068429946899414,144.0
1723489203.252353,3.084404945373535,149.0
1723489203.257482,3.089534044265747,144.0
1723489203.268525,3.100576877593994,139.0
1723489203.292242,3.1242940425872803,147.0
1723489203.303022,3.1350739002227783,144.0
1723489203.320363,3.1524150371551514,150.0
1723489203.324815,3.156867027282715,140.0
1723489203.36475,3.1968019008636475,163.0
1723489203.380355,3.212406873703003,164.0
1723489203.380511,3.2125630378723145,149.0
1723489203.396612,3.228663921356201,149.0
1723489203.406978,3.239029884338379,149.0
1723489203.418409,3.2504611015319824,149.0
1723489203.436246,3.2682979106903076,151.0
1723489203.446829,3.278881072998047,144.0
1723489203.46297,3.2950220108032227,145.0
1723489203.484414,3.3164660930633545,149.0
1723489203.511289,3.3433408737182617,159.0
1723489203.511569,3.343621015548706,143.0
1723489203.524357,3.3564090728759766,144.0
1723489203.540192,3.372243881225586,147.0
1723489203.55133,3.3833820819854736,144.0
1723489203.580457,3.412508964538574,162.0
1723489203.58568,3.417732000350952,152.0
1723489203.594098,3.42615008354187,147.0
1723489203.601569,3.4336209297180176,140.0
1723489203.618806,3.4508578777313232,144.0
1723489203.628188,3.460239887237549,144.0
1723489203.652286,3.4843380451202393,155.0
1723489203.657644,3.4896960258483887,146.0
1723489203.673544,3.5055959224700928,149.0
1723489203.684579,3.5166308879852295,148.0
1723489203.694845,3.5268969535827637,143.0
1723489203.724332,3.5563840866088867,159.0
1723489203.73304,3.565092086791992,149.0
1723489203.74018,3.5722320079803467,145.0
1723489203.768011,3.6000630855560303,149.0
1723489203.796258,3.628309965133667,157.0
1723489203.796382,3.6284339427948,144.0
1723489203.812227,3.6442790031433105,144.0
1723489203.828143,3.6601948738098145,143.0
1723489203.838929,3.670980930328369,144.0
1723489203.8695,3.701551914215088,160.0
1723489203.869646,3.701698064804077,144.0
1723489203.884555,3.716607093811035,144.0
1723489203.89503,3.7270820140838623,142.0
1723489203.910884,3.7429358959198,143.0
1723489203.940406,3.772458076477051,155.0
1723489203.940665,3.772716999053955,144.0
1723489203.956251,3.7883028984069824,144.0
1723489203.967087,3.7991390228271484,142.0
1723489203.982881,3.8149330615997314,144.0
1723489204.013042,3.8450939655303955,160.0
1723489204.013166,3.8452179431915283,143.0
1723489204.028205,3.8602569103240967,143.0
1723489204.038889,3.870940923690796,144.0
1723489204.049433,3.8814849853515625,140.0
1723489204.084325,3.916377067565918,163.0
1723489204.084441,3.9164929389953613,147.0
1723489204.094945,3.926996946334839,143.0
1723489204.111016,3.943068027496338,144.0
1723489204.121694,3.9537460803985596,140.0
1723489204.132115,3.9641668796539307,139.0
1723489204.156441,3.988492965698242,148.0
1723489204.167683,3.999734878540039,143.0
1723489204.183012,4.015064001083374,144.0
1723489204.193573,4.025624990463257,144.0
1723489204.20441,4.036462068557739,140.0
1723489204.228395,4.0604469776153564,148.0
1723489204.238808,4.070859909057617,144.0
1723489204.249441,4.081492900848389,140.0
1723489204.265694,4.097745895385742,144.0
1723489204.270827,4.102879047393799,139.0
1723489204.300401,4.132452964782715,155.0
1723489204.306476,4.138528108596802,150.0
1723489204.310804,4.142855882644653,143.0
1723489204.321559,4.153610944747925,141.0
1723489204.337622,4.169673919677734,144.0
1723489204.348252,4.180304050445557,144.0
1723489204.37221,4.204262018203735,155.0
1723489204.372348,4.204400062561035,143.0
1723489204.382934,4.214986085891724,144.0
1723489204.393451,4.225502967834473,144.0
1723489204.404601,4.236653089523315,140.0
1723489204.420226,4.252278089523315,139.0
1723489204.444602,4.276654005050659,147.0
1723489204.457728,4.289779901504517,144.0
1723489204.469837,4.301888942718506,144.0
1723489204.476228,4.308279991149902,139.0
1723489204.492244,4.324295997619629,144.0
1723489204.516231,4.348283052444458,155.0
1723489204.516367,4.348418951034546,144.0
1723489204.526891,4.358942985534668,144.0
1723489204.537527,4.369579076766968,144.0
1723489204.553498,4.385550022125244,149.0
1723489204.566453,4.398504972457886,144.0
1723489204.588287,4.420339107513428,155.0
1723489204.59347,4.425522089004517,149.0
1723489204.604321,4.436372995376587,146.0
1723489204.620207,4.452259063720703,150.0
1723489204.631015,4.463067054748535,144.0
1723489204.660307,4.492358922958374,157.0
1723489204.660449,4.4925010204315186,144.0
1723489204.67095,4.503001928329468,144.0
1723489204.681552,4.513603925704956,144.0
1723489204.692318,4.524369955062866,139.0
1723489204.708215,4.540266990661621,141.0
1723489204.732215,4.564266920089722,151.0
1723489204.737526,4.569577932357788,144.0
1723489204.749142,4.581193923950195,144.0
1723489204.761695,4.593746900558472,142.0
1723489204.780211,4.612262964248657,149.0
1723489204.804527,4.6365790367126465,159.0
1723489204.809471,4.6415228843688965,149.0
1723489204.814786,4.646837949752808,144.0
1723489204.825677,4.657728910446167,144.0
1723489204.836158,4.668210029602051,144.0
1723489204.846951,4.679003000259399,142.0
1723489204.876356,4.708407878875732,157.0
1723489204.87649,4.708542108535767,144.0
1723489204.892303,4.724354982376099,143.0
1723489204.902961,4.735013008117676,141.0
1723489204.918875,4.750926971435547,142.0
1723489204.948193,4.780245065689087,157.0
1723489204.953451,4.785502910614014,149.0
1723489204.958811,4.790863037109375,144.0
1723489204.974939,4.806991100311279,149.0
1723489204.985625,4.817677021026611,149.0
1723489204.99624,4.828291893005371,149.0
1723489205.020573,4.852624893188477,159.0
1723489205.020868,4.852920055389404,144.0
1723489205.03623,4.868282079696655,144.0
1723489205.052163,4.884214878082275,149.0
1723489205.057524,4.889575958251953,140.0
1723489205.06819,4.90024209022522,139.0
1723489205.0922,4.924252033233643,147.0
1723489205.108179,4.940231084823608,149.0
1723489205.119025,4.951076984405518,146.0
1723489205.12949,4.9615418910980225,144.0
1723489205.145671,4.977722883224487,149.0
1723489205.169558,5.001610040664673,160.0
1723489205.174867,5.006918907165527,154.0
1723489205.196228,5.028280019760132,160.0
1723489205.206867,5.038918972015381,158.0
1723489205.236427,5.068479061126709,168.0
1723489205.241516,5.073568105697632,161.0
1723489205.246803,5.078855037689209,154.0
1723489205.257479,5.089530944824219,152.0
1723489205.268343,5.10039496421814,149.0
1723489205.278773,5.110825061798096,149.0
1723489205.289578,5.121629953384399,144.0
1723489205.313625,5.145677089691162,152.0
1723489205.32461,5.1566619873046875,149.0
1723489205.345205,5.177257061004639,156.0
1723489205.356567,5.188618898391724,150.0
1723489205.391102,5.223154067993164,170.0
1723489205.396588,5.228640079498291,160.0
1723489205.412445,5.244497060775757,165.0
1723489205.423064,5.255115985870361,165.0
1723489205.428326,5.260377883911133,160.0
1723489205.452434,5.2844860553741455,173.0
1723489205.468212,5.30026388168335,178.0
1723489205.477691,5.3097429275512695,168.0
1723489205.484273,5.316324949264526,159.0
1723489205.505707,5.337759017944336,165.0
1723489205.524363,5.356415033340454,167.0
1723489205.535074,5.367125988006592,163.0
1723489205.551265,5.383316993713379,162.0
1723489205.566911,5.39896297454834,143.0
1723489205.572118,5.404170036315918,165.0
1723489205.596269,5.42832088470459,157.0
1723489205.596395,5.428447008132935,143.0
1723489205.612166,5.444217920303345,144.0
1723489205.628274,5.4603259563446045,144.0
1723489205.63882,5.470871925354004,142.0
1723489205.668405,5.500457048416138,151.0
1723489205.679129,5.511180877685547,144.0
1723489205.689606,5.521657943725586,140.0
1723489205.705758,5.5378100872039795,144.0
1723489205.716323,5.548374891281128,144.0
1723489205.74028,5.57233190536499,151.0
1723489205.757112,5.5891640186309814,149.0
1723489205.77216,5.604212045669556,149.0
1723489205.788388,5.6204400062561035,149.0
1723489205.812217,5.644268989562988,159.0
1723489205.81233,5.644381999969482,143.0
1723489205.828158,5.660209894180298,149.0
1723489205.833626,5.665678024291992,144.0
1723489205.844399,5.676450967788696,139.0
1723489205.860511,5.692563056945801,144.0
1723489205.884801,5.716852903366089,151.0
1723489205.895054,5.727106094360352,143.0
1723489205.91098,5.743031978607178,142.0
1723489205.921761,5.753813028335571,139.0
1723489205.956454,5.788506031036377,157.0
1723489205.961589,5.793641090393066,149.0
1723489205.966874,5.798925876617432,142.0
1723489205.993613,5.82566499710083,149.0
1723489206.004626,5.8366780281066895,144.0
1723489206.028405,5.860456943511963,151.0
1723489206.038823,5.870874881744385,143.0
1723489206.049471,5.88152289390564,141.0
1723489206.065572,5.8976240158081055,143.0
1723489206.076284,5.90833592414856,140.0
1723489206.100397,5.932449102401733,148.0
1723489206.111104,5.943156003952026,144.0
1723489206.121607,5.9536590576171875,140.0
1723489206.137655,5.969707012176514,144.0
1723489206.148149,5.980201005935669,143.0
1723489206.172172,6.004224061965942,152.0
1723489206.182894,6.014945983886719,144.0
1723489206.193482,6.02553391456604,144.0
1723489206.204333,6.0363850593566895,139.0
1723489206.220285,6.052336931228638,144.0
1723489206.244406,6.076457977294922,151.0
1723489206.254867,6.086919069290161,144.0
1723489206.265618,6.097670078277588,144.0
1723489206.276151,6.108202934265137,139.0
1723489206.286857,6.118908882141113,139.0
1723489206.316425,6.148477077484131,155.0
1723489206.316766,6.148818016052246,144.0
1723489206.330313,6.162364959716797,144.0
1723489206.337597,6.169648885726929,144.0
1723489206.348286,6.180337905883789,144.0
1723489206.364384,6.196435928344727,147.0
1723489206.388379,6.220431089401245,157.0
1723489206.388642,6.220694065093994,144.0
1723489206.398842,6.230894088745117,144.0
1723489206.409508,6.241559982299805,144.0
1723489206.420211,6.252263069152832,144.0
1723489206.430827,6.262878894805908,144.0
1723489206.460391,6.292443037033081,159.0
1723489206.46562,6.2976720333099365,149.0
1723489206.476171,6.308223009109497,146.0
1723489206.493055,6.325107097625732,144.0
1723489206.508157,6.340209007263184,143.0
1723489206.53223,6.364281892776489,151.0
1723489206.542939,6.374990940093994,144.0
1723489206.553476,6.385528087615967,144.0
1723489206.564273,6.39632511138916,144.0
1723489206.574893,6.406944990158081,144.0
1723489206.609038,6.441090106964111,159.0
1723489206.613045,6.445096969604492,149.0
1723489206.620546,6.4525980949401855,144.0
1723489206.630894,6.462945938110352,142.0
1723489206.646889,6.478940963745117,143.0
1723489206.676428,6.508480072021484,158.0
1723489206.676703,6.5087549686431885,144.0
1723489206.686936,6.5189878940582275,144.0
1723489206.697448,6.5295000076293945,144.0
1723489206.708192,6.540244102478027,144.0
1723489206.72465,6.556701898574829,144.0
1723489206.748245,6.580296993255615,159.0
1723489206.753568,6.585619926452637,144.0
1723489206.764306,6.596358060836792,143.0
1723489206.77492,6.606971979141235,144.0
1723489206.785642,6.617693901062012,141.0
1723489206.796193,6.628244876861572,139.0
1723489206.820272,6.652323961257935,148.0
1723489206.830835,6.662887096405029,143.0
1723489206.841468,6.673520088195801,144.0
1723489206.858011,6.690062999725342,149.0
1723489206.868528,6.700579881668091,143.0
1723489206.895235,6.72728705406189,151.0
1723489206.900579,6.732630968093872,144.0
1723489206.908212,6.740263938903809,144.0
1723489206.918948,6.750999927520752,144.0
1723489206.934963,6.767014980316162,149.0
1723489206.940076,6.772128105163574,144.0
1723489206.964352,6.796403884887695,155.0
1723489206.969468,6.801520109176636,149.0
1723489206.980304,6.812355995178223,149.0
1723489206.985747,6.817799091339111,144.0
1723489206.996215,6.8282670974731445,140.0
1723489207.012184,6.844235897064209,143.0
1723489207.03629,6.86834192276001,151.0
1723489207.0364,6.868452072143555,141.0
1723489207.052217,6.8842689990997314,144.0
1723489207.062897,6.894948959350586,144.0
1723489207.073488,6.9055399894714355,140.0
1723489207.108217,6.9402689933776855,157.0
1723489207.108353,6.940404891967773,144.0
1723489207.124394,6.956445932388306,144.0
1723489207.140138,6.972189903259277,144.0
1723489207.150879,6.982930898666382,141.0
1723489207.180432,7.012484073638916,158.0
1723489207.180705,7.012757062911987,144.0
1723489207.196206,7.0282580852508545,144.0
1723489207.212449,7.044501066207886,149.0
1723489207.228244,7.060296058654785,154.0
1723489207.23346,7.06551194190979,144.0
1723489207.252186,7.084238052368164,147.0
1723489207.262972,7.095024108886719,144.0
1723489207.278815,7.110867023468018,144.0
1723489207.289611,7.1216630935668945,139.0
1723489207.329751,7.1618030071258545,162.0
1723489207.329897,7.161948919296265,149.0
1723489207.340298,7.17234992980957,144.0
1723489207.356364,7.188416004180908,147.0
1723489207.366879,7.198930978775024,143.0
1723489207.396537,7.228589057922363,152.0
1723489207.406891,7.238943099975586,144.0
1723489207.418706,7.250757932662964,141.0
1723489207.428166,7.260217905044556,139.0
1723489207.444403,7.276454925537109,140.0
1723489207.472615,7.304666996002197,147.0
1723489207.484331,7.316382884979248,144.0
1723489207.494918,7.326970100402832,142.0
1723489207.510858,7.342910051345825,144.0
1723489207.540257,7.372308969497681,159.0
1723489207.545591,7.37764310836792,149.0
1723489207.550934,7.382986068725586,144.0
1723489207.561438,7.3934900760650635,142.0
1723489207.584085,7.416136980056763,144.0
1723489207.612651,7.444703102111816,157.0
1723489207.622922,7.454973936080933,150.0
1723489207.628173,7.4602251052856445,144.0
1723489207.638951,7.47100305557251,144.0
1723489207.649456,7.481508016586304,140.0
1723489207.665689,7.497740983963013,144.0
1723489207.684379,7.516431093215942,148.0
1723489207.694934,7.5269858837127686,144.0
1723489207.705679,7.537730932235718,144.0
1723489207.726904,7.558955907821655,143.0
1723489207.759114,7.591166019439697,155.0
1723489207.759432,7.591484069824219,143.0
1723489207.767132,7.599184036254883,144.0
1723489207.782952,7.615004062652588,144.0
1723489207.793609,7.6256608963012695,144.0
1723489207.828248,7.660300016403198,162.0
1723489207.828389,7.660440921783447,147.0
1723489207.838959,7.671010971069336,144.0
1723489207.849605,7.681657075881958,144.0
1723489207.860312,7.692363977432251,139.0
1723489207.90031,7.7323620319366455,162.0
1723489207.900467,7.732518911361694,147.0
1723489207.91088,7.742932081222534,144.0
1723489207.921573,7.75362491607666,140.0
1723489207.937376,7.769428014755249,143.0
1723489207.950654,7.782706022262573,141.0
1723489207.972521,7.804573059082031,147.0
1723489207.988913,7.820965051651001,149.0
1723489207.999033,7.831084966659546,149.0
1723489208.004714,7.836766004562378,144.0
1723489208.02596,7.858011960983276,149.0
1723489208.044499,7.876550912857056,152.0
1723489208.060385,7.892436981201172,149.0
1723489208.071087,7.903138875961304,149.0
1723489208.081659,7.913711071014404,145.0
1723489208.097623,7.929675102233887,149.0
1723489208.121767,7.953819036483765,160.0
1723489208.122067,7.954118967056274,149.0
1723489208.132264,7.964315891265869,143.0
1723489208.143043,7.97509503364563,144.0
1723489208.165501,7.997553110122681,150.0
1723489208.188475,8.020526885986328,162.0
1723489208.188914,8.020966053009033,147.0
1723489208.19902,8.031071901321411,144.0
1723489208.220479,8.052531003952026,149.0
1723489208.22575,8.057801961898804,143.0
1723489208.236399,8.068450927734375,140.0
1723489208.260396,8.092447996139526,151.0
1723489208.265805,8.097856998443604,143.0
1723489208.281711,8.113763093948364,149.0
1723489208.292598,8.124650001525879,149.0
1723489208.303114,8.135165929794312,146.0
1723489208.332419,8.164470911026001,156.0
1723489208.340981,8.173032999038696,152.0
1723489208.348616,8.180667877197266,149.0
1723489208.36468,8.19673204421997,151.0
1723489208.375073,8.207124948501587,149.0
1723489208.385877,8.217928886413574,149.0
1723489208.409686,8.241738080978394,161.0
1723489208.409993,8.242044925689697,149.0
1723489208.425828,8.257879972457886,149.0
1723489208.442278,8.274329900741577,149.0
1723489208.452333,8.284384965896606,149.0
1723489208.483246,8.315298080444336,165.0
1723489208.483629,8.315680980682373,150.0
1723489208.497567,8.32961893081665,149.0
1723489208.516031,8.348083019256592,151.0
1723489208.524603,8.35665488243103,149.0
1723489208.548462,8.380513906478882,162.0
1723489208.553681,8.385732889175415,152.0
1723489208.569638,8.401690006256104,149.0
1723489208.581658,8.413709878921509,145.0
1723489208.622342,8.454394102096558,170.0
1723489208.622709,8.454761028289795,153.0
1723489208.631288,8.463340044021606,147.0
1723489208.638772,8.470824003219604,142.0
1723489208.662255,8.494307041168213,153.0
1723489208.681346,8.513397932052612,156.0
1723489208.69357,8.525621891021729,153.0
1723489208.701742,8.533793926239014,148.0
1723489208.709825,8.541877031326294,141.0
1723489208.736495,8.568547010421753,155.0
1723489208.736828,8.568880081176758,143.0
1723489208.77344,8.605491876602173,159.0
1723489208.773755,8.605807065963745,145.0
1723489208.781463,8.61351490020752,142.0
1723489208.800752,8.632803916931152,148.0
1723489208.807535,8.639586925506592,145.0
1723489208.836831,8.668883085250854,160.0
1723489208.83718,8.66923189163208,145.0
1723489208.842724,8.674776077270508,140.0
1723489208.873929,8.705981016159058,146.0
1723489208.909925,8.741976976394653,162.0
1723489208.910272,8.742323875427246,149.0
1723489208.920009,8.752060890197754,146.0
1723489208.936273,8.768325090408325,143.0
1723489208.951878,8.78393006324768,144.0
1723489208.981877,8.813929080963135,161.0
1723489208.982216,8.814267873764038,144.0
1723489208.99683,8.828881978988647,143.0
1723489209.017165,8.849216938018799,148.0
1723489209.035485,8.867537021636963,148.0
1723489209.055389,8.887440919876099,154.0
1723489209.064878,8.89692997932434,144.0
1723489209.08404,8.916091918945312,147.0
1723489209.095066,8.927118062973022,143.0
1723489209.124877,8.956928968429565,156.0
1723489209.125196,8.957247972488403,142.0
1723489209.146589,8.978641033172607,149.0
1723489209.156709,8.988760948181152,143.0
1723489209.167055,8.999106884002686,139.0
1723489209.196534,9.02858591079712,150.0
1723489209.207051,9.039103031158447,142.0
1723489209.228391,9.060442924499512,148.0
1723489209.23912,9.071171998977661,144.0
1723489209.268392,9.100444078445435,159.0
1723489209.268682,9.100733995437622,143.0
1723489209.289586,9.121638059616089,149.0
1723489209.300273,9.132324934005737,143.0
1723489209.310869,9.142920970916748,143.0
1723489209.340636,9.172688007354736,160.0
1723489209.340976,9.173027992248535,144.0
1723489209.351606,9.183657884597778,144.0
1723489209.361591,9.19364309310913,141.0
1723489209.383072,9.215123891830444,143.0
1723489209.412434,9.244486093521118,160.0
1723489209.412728,9.24478006362915,143.0
1723489209.433797,9.265848875045776,148.0
1723489209.444499,9.276551008224487,144.0
1723489209.454849,9.286900997161865,144.0
1723489209.484562,9.316613912582397,159.0
1723489209.495754,9.327805995941162,154.0
1723489209.495874,9.32792592048645,143.0
1723489209.516389,9.348440885543823,143.0
1723489209.526975,9.359026908874512,144.0
1723489209.55657,9.388622045516968,159.0
1723489209.55692,9.388972043991089,144.0
1723489209.577642,9.409693956375122,148.0
1723489209.593626,9.425678014755249,149.0
1723489209.604599,9.43665099143982,149.0
1723489209.633807,9.465858936309814,164.0
1723489209.634093,9.466145038604736,149.0
1723489209.644355,9.476407051086426,148.0
1723489209.654906,9.486958026885986,146.0
1723489209.676337,9.508388996124268,149.0
1723489209.700407,9.532459020614624,159.0
1723489209.705608,9.537659883499146,148.0
1723489209.721595,9.5536470413208,148.0
1723489209.742944,9.574995994567871,154.0
1723489209.748294,9.58034610748291,143.0
1723489209.777552,9.609603881835938,157.0
1723489209.777841,9.609893083572388,143.0
1723489209.788248,9.620300054550171,144.0
1723489209.804418,9.636470079421997,149.0
